time,load1,load5,load15
2024-11-15 12:38:50,0.04,0.13,0.12
2024-11-15 12:38:45,0.04,0.14,0.12
2024-11-15 12:38:40,0.05,0.14,0.12
2024-11-15 12:38:35,0.06,0.14,0.13
2024-11-15 12:38:30,0.06,0.14,0.13
2024-11-15 12:38:25,0.06,0.14,0.13
2024-11-15 12:38:20,0.07,0.15,0.13
2024-11-15 12:38:15,0.08,0.15,0.13
2024-11-15 12:38:10,0.08,0.15,0.13
2024-11-15 12:38:05,0.09,0.16,0.13
2024-11-15 12:38:00,0.11,0.16,0.13
2024-11-15 12:37:55,0.12,0.17,0.13
2024-11-15 12:37:50,0.129006,0.17,0.13
2024-11-15 12:37:45,0.13,0.17,0.13
2024-11-15 12:37:40,0.14,0.17,0.14
2024-11-15 12:37:35,0.15,0.17,0.14
2024-11-15 12:37:30,0.16,0.18,0.14
2024-11-15 12:37:25,0.18,0.18,0.14
2024-11-15 12:37:20,0.19,0.18,0.14
2024-11-15 12:37:15,0.21,0.19,0.14
2024-11-15 12:37:10,0.25,0.19,0.14
2024-11-15 12:37:05,0.18,0.18,0.14
2024-11-15 12:37:00,0.2,0.18,0.14
2024-11-15 12:36:55,0.2180121,0.1890061,0.14
2024-11-15 12:36:50,0.22,0.19,0.14
2024-11-15 12:36:45,0.24,0.19,0.14
2024-11-15 12:36:40,0.26,0.19,0.14
2024-11-15 12:36:35,0.28,0.2,0.14
2024-11-15 12:36:30,0.31,0.2,0.14
2024-11-15 12:36:25,0.33,0.2,0.14
2024-11-15 12:36:20,0.28,0.19,0.14
2024-11-15 12:36:15,0.33,0.2,0.14
2024-11-15 12:36:10,0.36,0.2,0.14
2024-11-15 12:36:05,0.39,0.2,0.14
2024-11-15 12:36:00,0.4170183,0.2090061,0.14
2024-11-15 12:35:55,0.42,0.21,0.14
2024-11-15 12:35:50,0.46,0.21,0.15
2024-11-15 12:35:45,0.32,0.18,0.14
2024-11-15 12:35:40,0.18,0.15,0.12
2024-11-15 12:35:35,0.11,0.14,0.12
2024-11-15 12:35:30,0.12,0.14,0.12
2024-11-15 12:35:25,0.14,0.14,0.12
2024-11-15 12:35:20,0.15,0.15,0.12
2024-11-15 12:35:15,0.0779522,0.131988,0.12
2024-11-15 12:35:10,0.07,0.13,0.12
2024-11-15 12:35:05,0.08,0.14,0.12
2024-11-15 12:35:00,0.09,0.14,0.12
2024-11-15 12:34:55,0.1,0.14,0.12
2024-11-15 12:34:50,0.11,0.14,0.12
2024-11-15 12:34:45,0.12,0.15,0.12
2024-11-15 12:34:40,0.1380121,0.15,0.129006
2024-11-15 12:34:35,0.14,0.15,0.13
2024-11-15 12:34:30,0.15,0.15,0.13
2024-11-15 12:34:25,0.16,0.16,0.13
2024-11-15 12:34:20,0.18,0.16,0.13
2024-11-15 12:34:15,0.21,0.17,0.13
2024-11-15 12:34:10,0.14,0.15,0.13
2024-11-15 12:34:05,0.149006,0.15,0.13
2024-11-15 12:34:00,0.15,0.15,0.13
2024-11-15 12:33:55,0.08,0.14,0.12
2024-11-15 12:33:50,0.08,0.14,0.12
2024-11-15 12:33:45,0.1,0.15,0.12
2024-11-15 12:33:40,0.11,0.15,0.13
2024-11-15 12:33:35,0.12,0.15,0.13
2024-11-15 12:33:30,0.13,0.16,0.13
2024-11-15 12:33:25,0.14,0.16,0.13
2024-11-15 12:33:20,0.149006,0.16,0.13
2024-11-15 12:33:15,0.15,0.16,0.13
2024-11-15 12:33:10,0.16,0.16,0.13
2024-11-15 12:33:05,0.18,0.17,0.13
2024-11-15 12:33:00,0.2,0.17,0.13
2024-11-15 12:32:55,0.21,0.17,0.13
2024-11-15 12:32:50,0.23,0.18,0.13
2024-11-15 12:32:45,0.27,0.18,0.14
2024-11-15 12:32:40,0.3,0.19,0.14
2024-11-15 12:32:35,0.33,0.19,0.14
2024-11-15 12:32:30,0.18,0.16,0.13
2024-11-15 12:32:25,0.2,0.16,0.13
2024-11-15 12:32:20,0.13,0.15,0.12
2024-11-15 12:32:15,0.14,0.15,0.13
2024-11-15 12:32:10,0.1490061,0.15,0.13
2024-11-15 12:32:05,0.15,0.15,0.13
2024-11-15 12:32:00,0.16,0.16,0.13
2024-11-15 12:31:55,0.09,0.14,0.12
2024-11-15 12:31:50,0.1,0.14,0.12
2024-11-15 12:31:45,0.11,0.15,0.12
2024-11-15 12:31:40,0.12,0.15,0.13
2024-11-15 12:31:35,0.14,0.16,0.13
2024-11-15 12:31:30,0.15,0.16,0.13
2024-11-15 12:31:25,0.16,0.16,0.13
2024-11-15 12:31:20,0.1780119,0.16,0.13
2024-11-15 12:31:15,0.18,0.16,0.13
2024-11-15 12:31:10,0.19,0.17,0.13
2024-11-15 12:31:05,0.21,0.17,0.13
2024-11-15 12:31:00,0.23,0.17,0.13
2024-11-15 12:30:55,0.25,0.18,0.13
2024-11-15 12:30:50,0.27,0.18,0.14
2024-11-15 12:30:45,0.23,0.17,0.13
2024-11-15 12:30:40,0.25,0.17,0.13
2024-11-15 12:30:35,0.268012,0.17,0.13
2024-11-15 12:30:30,0.27,0.17,0.13
2024-11-15 12:30:25,0.12,0.14,0.12
2024-11-15 12:30:20,0.13,0.15,0.12
2024-11-15 12:30:15,0.15,0.15,0.12
2024-11-15 12:30:10,0.16,0.15,0.13
2024-11-15 12:30:05,0.09,0.14,0.12
2024-11-15 12:30:00,0.1,0.14,0.12
2024-11-15 12:29:55,0.11,0.14,0.12
2024-11-15 12:29:50,0.12,0.15,0.12
2024-11-15 12:29:45,0.13,0.15,0.13
2024-11-15 12:29:40,0.14,0.15,0.13
2024-11-15 12:29:35,0.158012,0.159006,0.13
2024-11-15 12:29:30,0.16,0.16,0.13
2024-11-15 12:29:25,0.17,0.16,0.13
2024-11-15 12:29:20,0.18,0.16,0.13
2024-11-15 12:29:15,0.2,0.16,0.13
2024-11-15 12:29:10,0.22,0.17,0.13
2024-11-15 12:29:05,0.26,0.17,0.13
2024-11-15 12:29:00,0.19,0.16,0.13
2024-11-15 12:28:55,0.21,0.16,0.13
2024-11-15 12:28:50,0.14,0.15,0.12
2024-11-15 12:28:45,0.15,0.15,0.13
2024-11-15 12:28:40,0.08,0.14,0.12
2024-11-15 12:28:35,0.09,0.14,0.12
2024-11-15 12:28:30,0.099006,0.14,0.12
2024-11-15 12:28:25,0.1,0.14,0.12
2024-11-15 12:28:20,0.1,0.14,0.12
2024-11-15 12:28:15,0.11,0.15,0.12
2024-11-15 12:28:10,0.12,0.15,0.13
2024-11-15 12:28:05,0.14,0.15,0.13
2024-11-15 12:28:00,0.16,0.16,0.13
2024-11-15 12:27:55,0.17,0.16,0.13
2024-11-15 12:27:50,0.19,0.16,0.13
2024-11-15 12:27:45,0.208012,0.169006,0.13
2024-11-15 12:27:40,0.21,0.17,0.13
2024-11-15 12:27:35,0.23,0.17,0.13
2024-11-15 12:27:30,0.16,0.16,0.13
2024-11-15 12:27:25,0.17,0.16,0.13
2024-11-15 12:27:20,0.19,0.16,0.13
2024-11-15 12:27:15,0.2,0.16,0.13
2024-11-15 12:27:10,0.13,0.15,0.13
2024-11-15 12:27:05,0.15,0.15,0.13
2024-11-15 12:27:00,0.17,0.16,0.13
2024-11-15 12:26:55,0.1,0.14,0.12
2024-11-15 12:26:50,0.0279519,0.130994,0.12
2024-11-15 12:26:45,0.02,0.13,0.12
2024-11-15 12:26:40,0.02,0.13,0.12
2024-11-15 12:26:35,0.03,0.13,0.12
2024-11-15 12:26:30,0.03,0.14,0.12
2024-11-15 12:26:25,0.03,0.14,0.12
2024-11-15 12:26:20,0.04,0.14,0.12
2024-11-15 12:26:15,0.04,0.15,0.13
2024-11-15 12:26:10,0.04,0.15,0.13
2024-11-15 12:26:05,0.05,0.15,0.13
2024-11-15 12:26:00,0.05,0.159006,0.13
2024-11-15 12:25:55,0.05,0.16,0.13
2024-11-15 12:25:50,0.06,0.16,0.13
2024-11-15 12:25:45,0.06,0.16,0.13
2024-11-15 12:25:40,0.07,0.16,0.13
2024-11-15 12:25:35,0.08,0.17,0.13
2024-11-15 12:25:30,0.09,0.17,0.13
2024-11-15 12:25:25,0.1,0.18,0.14
2024-11-15 12:25:20,0.109006,0.18,0.14
2024-11-15 12:25:15,0.11,0.18,0.14
2024-11-15 12:25:10,0.12,0.18,0.14
2024-11-15 12:25:05,0.13,0.19,0.14
2024-11-15 12:25:00,0.14,0.19,0.14
2024-11-15 12:24:55,0.15,0.19,0.14
2024-11-15 12:24:50,0.18,0.2,0.14
2024-11-15 12:24:45,0.11,0.19,0.14
2024-11-15 12:24:40,0.12,0.19,0.14
2024-11-15 12:24:35,0.129006,0.19,0.14
2024-11-15 12:24:30,0.13,0.19,0.14
2024-11-15 12:24:25,0.14,0.2,0.14
2024-11-15 12:24:20,0.15,0.2,0.14
2024-11-15 12:24:15,0.16,0.2,0.14
2024-11-15 12:24:10,0.18,0.21,0.14
2024-11-15 12:24:05,0.19,0.21,0.14
2024-11-15 12:24:00,0.14,0.2,0.14
2024-11-15 12:23:55,0.15,0.2,0.14
2024-11-15 12:23:50,0.1680119,0.209006,0.14
2024-11-15 12:23:45,0.17,0.21,0.14
2024-11-15 12:23:40,0.18,0.21,0.14
