time,free,used,cached,buffers
2024-11-15 18:21:00,21898.45,9244.473,936.1055,19.44922
2024-11-15 18:20:59,21898.69,9244.234,936.1055,19.44922
2024-11-15 18:20:58,21899.19,9243.734,936.1055,19.44922
2024-11-15 18:20:57,21899.68,9243.246,936.1016,19.44922
2024-11-15 18:20:56,21900.18,9242.762,936.1016,19.44141
2024-11-15 18:20:55,21286.73,9853.602,938.7031,19.44141
2024-11-15 18:20:54,21287.96,9852.371,938.7031,19.44141
2024-11-15 18:20:53,21287.97,9852.434,938.6328,19.44141
2024-11-15 18:20:52,21289.43,9850.98,938.625,19.44141
2024-11-15 18:20:51,21290.19,9850.227,938.6328,19.43359
2024-11-15 18:20:50,21288.27,9852.148,938.6328,19.43359
2024-11-15 18:20:49,21288.97,9851.445,938.6289,19.43359
2024-11-15 18:20:48,21289.22,9851.199,938.6289,19.43359
2024-11-15 18:20:47,21289.72,9850.707,938.6211,19.43359
2024-11-15 18:20:46,21289.71,9850.727,938.6172,19.42578
2024-11-15 18:20:45,21290.2,9850.234,938.6172,19.42578
2024-11-15 18:20:44,21293.65,9846.793,938.6133,19.42578
2024-11-15 18:20:43,21294.11,9846.332,938.6133,19.42578
2024-11-15 18:20:42,21294.63,9845.809,938.6133,19.42578
2024-11-15 18:20:41,21294.63,9845.816,938.6133,19.41797
2024-11-15 18:20:40,20656.2,10481.418,941.4492,19.41797
2024-11-15 18:20:39,20656.44,10481.172,941.4492,19.41797
2024-11-15 18:20:38,20656.93,10480.68,941.4492,19.41797
2024-11-15 18:20:37,20657.64,10479.98,941.4414,19.41797
2024-11-15 18:20:36,20657.89,10479.754,941.4297,19.41016
2024-11-15 18:20:35,20016.93,11118.16,943.9766,19.41016
2024-11-15 18:20:34,20027.76,11107.336,943.9727,19.41016
2024-11-15 18:20:33,20029.48,11105.613,943.9727,19.41016
2024-11-15 18:20:32,20029.96,11105.137,943.9727,19.41016
2024-11-15 18:20:31,20039.01,11096.098,943.9688,19.40234
2024-11-15 18:20:30,20041.2,11093.91,943.9648,19.40234
2024-11-15 18:20:29,20042.96,11092.148,943.9648,19.40234
2024-11-15 18:20:28,20043.21,11091.906,943.9609,19.40234
2024-11-15 18:20:27,20044.16,11090.961,943.9531,19.40234
2024-11-15 18:20:26,20046.16,11088.969,943.9531,19.39453
2024-11-15 18:20:25,20046.41,11088.73,943.9453,19.39453
2024-11-15 18:20:24,19414.34,11717.977,946.7656,19.39453
2024-11-15 18:20:23,18767.41,12362.34,949.332,19.39453
2024-11-15 18:20:22,18778.77,12350.992,949.3281,19.39453
2024-11-15 18:20:21,18780.24,12349.523,949.3281,19.38672
2024-11-15 18:20:20,18781.97,12347.793,949.3281,19.38672
2024-11-15 18:20:19,18782.46,12347.312,949.3242,19.38672
2024-11-15 18:20:18,18784.18,12345.598,949.3164,19.38672
2024-11-15 18:20:17,18784.92,12344.863,949.3125,19.38672
2024-11-15 18:20:16,18786.64,12343.16,949.3008,19.37891
2024-11-15 18:20:15,18787.84,12341.965,949.2969,19.37891
2024-11-15 18:20:14,18789.35,12340.461,949.2969,19.375
2024-11-15 18:20:13,18790.08,12339.73,949.2969,19.375
2024-11-15 18:20:12,18154.6,12972.527,951.9805,19.375
2024-11-15 18:20:11,18156.08,12971.055,951.9766,19.36719
2024-11-15 18:20:10,18157.3,12969.832,951.9766,19.36719
2024-11-15 18:20:09,18158.03,12969.109,951.9766,19.36719
2024-11-15 18:20:08,18159.5,12967.641,951.9688,19.36719
2024-11-15 18:20:07,18160.97,12966.176,951.9648,19.36719
2024-11-15 18:20:06,18182.62,12944.543,951.957,19.35938
2024-11-15 18:20:05,18185.3,12941.859,951.957,19.35938
2024-11-15 18:20:04,18186.93,12940.238,951.957,19.35938
2024-11-15 18:20:03,17547.66,13576.992,954.4727,19.35938
2024-11-15 18:20:02,17559.22,13565.426,954.4727,19.35938
2024-11-15 18:20:01,17560.21,13564.449,954.4727,19.35156
2024-11-15 18:20:00,17562.14,13562.52,954.4648,19.35156
2024-11-15 18:19:59,17564.39,13560.281,954.457,19.35156
