time,load1,load5,load15
2024-11-15 20:47:10,0.486024,0.569006,0.569006
2024-11-15 20:47:05,0.49,0.57,0.57
2024-11-15 20:47:00,0.53,0.58,0.57
2024-11-15 20:46:55,0.41,0.55,0.56
2024-11-15 20:46:50,0.35,0.55,0.56
2024-11-15 20:46:45,0.39,0.56,0.56
2024-11-15 20:46:40,0.33,0.55,0.56
2024-11-15 20:46:35,0.27,0.54,0.56
2024-11-15 20:46:30,0.32,0.56,0.56
2024-11-15 20:46:25,0.35,0.57,0.57
2024-11-15 20:46:20,0.38,0.58,0.57
2024-11-15 20:46:15,0.42,0.59,0.58
2024-11-15 20:46:10,0.45,0.6,0.58
2024-11-15 20:46:05,0.49,0.61,0.58
2024-11-15 20:46:00,0.5260239,0.619006,0.589006
2024-11-15 20:45:55,0.53,0.62,0.59
2024-11-15 20:45:50,0.58,0.63,0.59
2024-11-15 20:45:45,0.63,0.64,0.59
2024-11-15 20:45:40,0.25,0.57,0.57
2024-11-15 20:45:35,0.27,0.58,0.57
2024-11-15 20:45:30,0.3,0.59,0.58
2024-11-15 20:45:25,0.35,0.61,0.58
2024-11-15 20:45:20,0.30497,0.600994,0.58
2024-11-15 20:45:15,0.3,0.6,0.58
2024-11-15 20:45:10,0.23,0.59,0.58
2024-11-15 20:45:05,0.26,0.6,0.58
2024-11-15 20:45:00,0.28,0.61,0.58
2024-11-15 20:44:55,0.3,0.62,0.59
2024-11-15 20:44:50,0.24,0.62,0.58
2024-11-15 20:44:45,0.26,0.63,0.59
2024-11-15 20:44:40,0.31,0.65,0.6
2024-11-15 20:44:35,0.34,0.66,0.6
2024-11-15 20:44:30,0.3670181,0.669006,0.6
2024-11-15 20:44:25,0.37,0.67,0.6
2024-11-15 20:44:20,0.4,0.68,0.61
2024-11-15 20:44:15,0.35,0.68,0.6
2024-11-15 20:44:10,0.38,0.69,0.61
2024-11-15 20:44:05,0.41,0.7,0.61
2024-11-15 20:44:00,0.45,0.71,0.61
2024-11-15 20:43:55,0.53,0.74,0.62
2024-11-15 20:43:50,0.493976,0.730994,0.62
2024-11-15 20:43:45,0.49,0.73,0.62
2024-11-15 20:43:40,0.53,0.75,0.62
2024-11-15 20:43:35,0.49,0.74,0.62
2024-11-15 20:43:30,0.45,0.74,0.62
2024-11-15 20:43:25,0.49,0.75,0.62
2024-11-15 20:43:20,0.44,0.75,0.62
2024-11-15 20:43:15,0.39,0.74,0.61
2024-11-15 20:43:10,0.43,0.75,0.62
2024-11-15 20:43:05,0.38,0.75,0.62
2024-11-15 20:43:00,0.44,0.78,0.62
2024-11-15 20:42:55,0.48,0.79,0.63
2024-11-15 20:42:50,0.48,0.79,0.63
2024-11-15 20:42:45,0.5610544,0.8170181,0.63
2024-11-15 20:42:40,0.57,0.82,0.63
2024-11-15 20:42:35,0.62,0.83,0.64
2024-11-15 20:42:30,0.68,0.85,0.64
2024-11-15 20:42:25,0.74,0.86,0.64
2024-11-15 20:42:20,0.62,0.84,0.64
2024-11-15 20:42:15,0.68,0.85,0.64
2024-11-15 20:42:10,0.65,0.85,0.64
2024-11-15 20:42:05,0.53,0.83,0.63
2024-11-15 20:42:00,0.58,0.85,0.63
2024-11-15 20:41:55,0.54,0.84,0.63
2024-11-15 20:41:50,0.63006,0.867018,0.639006
2024-11-15 20:41:45,0.64,0.87,0.64
2024-11-15 20:41:40,0.7,0.89,0.64
2024-11-15 20:41:35,0.67,0.89,0.64
2024-11-15 20:41:30,0.73,0.9,0.64
2024-11-15 20:41:25,0.8,0.92,0.65
2024-11-15 20:41:20,0.78,0.92,0.65
2024-11-15 20:41:15,0.9060847,0.9470181,0.65
2024-11-15 20:41:10,0.92,0.95,0.65
2024-11-15 20:41:05,1,0.96,0.66
2024-11-15 20:41:00,1.09,0.98,0.66
2024-11-15 20:40:55,1.18,1,0.67
2024-11-15 20:40:50,1.28,1.01,0.67
2024-11-15 20:40:45,1.4,1.03,0.67
2024-11-15 20:40:40,1.52,1.05,0.68
2024-11-15 20:40:35,1.56,1.05,0.68
2024-11-15 20:40:30,1.44,1.02,0.66
2024-11-15 20:40:25,1.5210536,1.02,0.66
2024-11-15 20:40:20,1.53,1.02,0.66
2024-11-15 20:40:15,1.66,1.04,0.66
2024-11-15 20:40:10,1.72,1.04,0.66
2024-11-15 20:40:05,1.87,1.05,0.67
2024-11-15 20:40:00,2.029,1.07,0.67
2024-11-15 20:39:55,2.21,1.09,0.67
2024-11-15 20:39:50,2.14,1.06,0.66
2024-11-15 20:39:45,2.24,1.06,0.66
2024-11-15 20:39:40,2.600238,1.0960238,0.6690059
2024-11-15 20:39:35,2.64,1.1,0.67
2024-11-15 20:39:30,2.87,1.11,0.67
2024-11-15 20:39:25,3.12,1.13,0.67
2024-11-15 20:39:20,3.39,1.15,0.68
2024-11-15 20:39:15,1.17,0.68,0.52
2024-11-15 20:39:10,0.83,0.61,0.5
2024-11-15 20:39:05,0.73,0.59,0.49
2024-11-15 20:39:00,0.71,0.58,0.49
2024-11-15 20:38:55,0.77,0.59,0.49
2024-11-15 20:38:50,0.83,0.6,0.5
2024-11-15 20:38:45,0.82,0.59,0.49
2024-11-15 20:38:40,0.89,0.6,0.5
2024-11-15 20:38:35,0.7909325,0.5729816,0.4819877
2024-11-15 20:38:30,0.78,0.57,0.48
2024-11-15 20:38:25,0.77,0.56,0.48
2024-11-15 20:38:20,0.74,0.56,0.48
2024-11-15 20:38:15,0.55,0.51,0.46
2024-11-15 20:38:10,0.51,0.51,0.46
2024-11-15 20:38:05,0.55,0.51,0.46
2024-11-15 20:38:00,0.6,0.52,0.47
2024-11-15 20:37:55,0.39,0.48,0.45
2024-11-15 20:37:50,0.43,0.49,0.46
2024-11-15 20:37:45,0.4930417,0.5080119,0.46
2024-11-15 20:37:40,0.5,0.51,0.46
2024-11-15 20:37:35,0.2,0.45,0.44
2024-11-15 20:37:30,0.22,0.46,0.44
2024-11-15 20:37:25,0.15,0.45,0.44
2024-11-15 20:37:20,0.16,0.45,0.44
2024-11-15 20:37:15,0.18,0.46,0.45
2024-11-15 20:37:10,0.2070182,0.4780121,0.45
2024-11-15 20:37:05,0.21,0.48,0.45
2024-11-15 20:37:00,0.23,0.49,0.45
2024-11-15 20:36:55,0.25,0.49,0.46
2024-11-15 20:36:50,0.27,0.5,0.46
2024-11-15 20:36:45,0.29,0.51,0.46
2024-11-15 20:36:40,0.32,0.52,0.47
2024-11-15 20:36:35,0.35,0.53,0.47
2024-11-15 20:36:30,0.38,0.54,0.47
2024-11-15 20:36:25,0.361988,0.54,0.47
2024-11-15 20:36:20,0.36,0.54,0.47
2024-11-15 20:36:15,0.39,0.55,0.47
2024-11-15 20:36:10,0.42,0.56,0.48
2024-11-15 20:36:05,0.37,0.55,0.47
2024-11-15 20:36:00,0.41,0.56,0.48
2024-11-15 20:35:55,0.44,0.57,0.48
2024-11-15 20:35:50,0.48,0.58,0.48
2024-11-15 20:35:45,0.52,0.59,0.49
2024-11-15 20:35:40,0.57,0.6,0.49
2024-11-15 20:35:35,0.45,0.58,0.48
2024-11-15 20:35:30,0.48,0.59,0.48
2024-11-15 20:35:25,0.53,0.6,0.49
2024-11-15 20:35:20,0.539006,0.6,0.49
2024-11-15 20:35:15,0.54,0.6,0.49
2024-11-15 20:35:10,0.41,0.58,0.48
2024-11-15 20:35:05,0.44,0.59,0.48
2024-11-15 20:35:00,0.4,0.58,0.48
2024-11-15 20:34:55,0.43,0.59,0.48
2024-11-15 20:34:50,0.29,0.57,0.47
2024-11-15 20:34:45,0.32,0.58,0.48
2024-11-15 20:34:40,0.35,0.59,0.48
2024-11-15 20:34:35,0.38,0.6,0.48
2024-11-15 20:34:30,0.361988,0.6,0.48
2024-11-15 20:34:25,0.36,0.6,0.48
2024-11-15 20:34:20,0.39,0.61,0.48
2024-11-15 20:34:15,0.43,0.62,0.49
2024-11-15 20:34:10,0.46,0.63,0.49
2024-11-15 20:34:05,0.5,0.64,0.49
2024-11-15 20:34:00,0.55,0.65,0.5
